#timestamp tx ty tz qx qy qz  qw
2.298849000000000000e+06 -4.796786254060212418e-01 2.089926116039833581e-01 1.280886580738446634e+00 -3.154837699978184102e-03 5.913023893839873535e-03 2.686214302395314446e-01 9.613398549935554538e-01
2.348824000000000000e+06 -4.808816011717214622e-01 2.162563468855395465e-01 1.277895313405321698e+00 -3.146572073719491706e-03 5.725243647108935532e-03 2.686314838962717833e-01 9.609628517670167902e-01
2.398799000000000000e+06 -4.819199510816473686e-01 2.236437573190566686e-01 1.275100664395837136e+00 -3.141521533776699474e-03 5.537276560948280711e-03 2.684065136380845984e-01 9.607444248866428005e-01
2.448774000000000000e+06 -4.827979416846551741e-01 2.311342052811805603e-01 1.272492085924320060e+00 -3.139529421655829020e-03 5.349398628821487936e-03 2.679639617486448966e-01 9.606734256501400226e-01
2.498749000000000000e+06 -4.835198395296010920e-01 2.387070531485569747e-01 1.270059030205097583e+00 -3.140439078862901096e-03 5.161885844192137807e-03 2.673212705116275734e-01 9.607387053552148837e-01
2.548724000000000000e+06 -4.840899111653415021e-01 2.463416632978317478e-01 1.267790949452496818e+00 -3.144093846903937318e-03 4.975014200523808321e-03 2.664958822107076353e-01 9.609291152995739216e-01
2.598699000000000000e+06 -4.845124231407325066e-01 2.540173981056507158e-01 1.265677295880844877e+00 -3.150337067284957569e-03 4.789059691280080945e-03 2.655052391295600334e-01 9.612335067809234523e-01
2.648674000000000000e+06 -4.847916420046304853e-01 2.617136199486596038e-01 1.263707521704469094e+00 -3.159012081511983899e-03 4.604298309924533678e-03 2.643667835518596632e-01 9.616407310969701250e-01
2.698649000000000000e+06 -4.849318343058916514e-01 2.694096912035043312e-01 1.261871079137696361e+00 -3.169962231091037058e-03 4.421006049920747985e-03 2.630979577612815312e-01 9.621396395454202555e-01
2.748624000000000000e+06 -4.849372665933722737e-01 2.770849742468305954e-01 1.260157420394854233e+00 -3.183030857528138229e-03 4.239458904732301865e-03 2.617162040415005886e-01 9.627190834239804929e-01
2.798599000000000000e+06 -4.848122054159285654e-01 2.847188314552843158e-01 1.258555997690269379e+00 -3.198061302329308162e-03 4.059932867822775918e-03 2.602389646761917863e-01 9.633679140303570421e-01
2.848573000000000000e+06 -4.845609173224167954e-01 2.922906252055111898e-01 1.257056263238269134e+00 -3.214896907000568040e-03 3.882703932655749007e-03 2.586836819490300199e-01 9.640749826622566632e-01
2.898549000000000000e+06 -4.841876688616932323e-01 2.997797178741571367e-01 1.255647669253180831e+00 -3.233381013047938613e-03 3.708048092694801300e-03 2.570677981436903514e-01 9.648291406173855611e-01
2.948524000000000000e+06 -4.836967265826141449e-01 3.071654718378678539e-01 1.254319667949331363e+00 -3.253356961977441498e-03 3.536241341403512095e-03 2.554087555438476764e-01 9.656192391934503849e-01
2.998499000000000000e+06 -4.830923570340358020e-01 3.144272494732892609e-01 1.253061711541048062e+00 -3.274668095295097010e-03 3.367559672245461558e-03 2.537239964331769460e-01 9.664341296881575616e-01
3.048474000000000000e+06 -4.823788267648032035e-01 3.215444131570596165e-01 1.251863252242628066e+00 -3.297157754506848705e-03 3.202279078684152226e-03 2.520309630953473379e-01 9.672626633991905365e-01
3.098449000000000000e+06 -4.811490862695000370e-01 3.302825246201053222e-01 1.250596000738783964e+00 -3.324527375512705864e-03 3.093529814335908412e-03 2.501642414317157836e-01 9.682064560910494944e-01
3.148423000000000000e+06 -4.806470685561310963e-01 3.353328839368244219e-01 1.249444204480851139e+00 -3.349528161927783302e-03 3.010190400266878497e-03 2.484320255103185660e-01 9.692267843409175798e-01
3.198399000000000000e+06 -4.795249755154993854e-01 3.421782915772070277e-01 1.248666425104563604e+00 -3.374491569626488635e-03 2.972992194952775967e-03 2.467083984297742116e-01 9.701702493402279970e-01
3.248374000000000000e+06 -4.781785952733167422e-01 3.498262889806268983e-01 1.246357630697473518e+00 -3.404290446099396059e-03 2.517800773005406806e-03 2.454989437842649003e-01 9.704604923911652747e-01
3.298349000000000000e+06 -4.768377379899265134e-01 3.554590786619862830e-01 1.245516673001220820e+00 -3.427737585332454526e-03 2.354016884211601081e-03 2.441830319053369114e-01 9.711627808618751301e-01
3.348324000000000000e+06 -4.761946205778717078e-01 3.572192377015348530e-01 1.245184925102803541e+00 -3.449141818876323273e-03 2.330837223940536787e-03 2.429975193745374240e-01 9.720023139087148323e-01
3.398299000000000000e+06 -4.742506293206876222e-01 3.652220203468519721e-01 1.243812357828355308e+00 -3.473582213913861683e-03 2.055036779924471896e-03 2.421465981504447029e-01 9.720627855939556472e-01
3.448274000000000000e+06 -4.726897992379051616e-01 3.703814001510462028e-01 1.242102577727496771e+00 -3.496898144681615667e-03 1.742273959134513477e-03 2.415903228130926728e-01 9.719278153829631339e-01
3.498249000000000000e+06 -4.714039690484654321e-01 3.724185290012441141e-01 1.241929892164715055e+00 -3.514258044934441289e-03 1.817941154935423650e-03 2.412661828424123578e-01 9.721386842105798065e-01
3.548224000000000000e+06 -4.707801999081465127e-01 3.719418183215887908e-01 1.241060884072699766e+00 -3.529445683659608504e-03 1.723176495580382162e-03 2.407737343813939890e-01 9.725530756529789933e-01
3.598199000000000000e+06 -4.692449432557803113e-01 3.797543316786271550e-01 1.239368274107618184e+00 -3.553456308721316716e-03 1.653714371032548791e-03 2.396777815951244284e-01 9.730670635621867515e-01
3.648174000000000000e+06 -4.683083389062044910e-01 3.853783682026363233e-01 1.237503747257546083e+00 -3.579193137770793516e-03 1.634033148763094304e-03 2.384519561869242743e-01 9.736203559379787986e-01
3.698149000000000000e+06 -4.676060878220835160e-01 3.870646687033134636e-01 1.236621651902787056e+00 -3.592731769096568165e-03 1.673634749121372806e-03 2.379026548160834698e-01 9.738268708994689549e-01
3.748124000000000000e+06 -4.676998624519403958e-01 3.844097585753313839e-01 1.235659584989044824e+00 -3.601255226262825137e-03 1.651958849730144566e-03 2.377256333808334399e-01 9.739617010059514746e-01
