#timestamp tx ty tz qx qy qz  qw
1.643091436139423847e+09 1.766621043617103481e+01 -3.550735767378939034e+00 -1.246836966502084465e+02 7.070432452430922346e-03 -2.121307512295810341e-02 7.135152377474622831e-01 6.991900493430721619e-01
1.643091436172757864e+09 1.765501992135507336e+01 -3.550715418155496295e+00 -1.246836966502084465e+02 4.495783164872846870e-03 -2.175083800421768326e-02 7.122500367638855412e-01 6.990792049633255401e-01
1.643091436206090927e+09 1.764523500159657132e+01 -3.550886393238414929e+00 -1.246836966502084465e+02 2.598902485531287207e-03 -2.217496944270798062e-02 7.111670025451406474e-01 6.989951381941004183e-01
1.643091436239423990e+09 1.763676681989764461e+01 -3.551230547987430430e+00 -1.246836966502084465e+02 1.327345918481694954e-03 -2.249365060043234318e-02 7.102539707613614306e-01 6.989358242927169451e-01
1.643091436272758007e+09 1.762952651926040204e+01 -3.551729737762279182e+00 -1.246836966502084465e+02 6.286689677995243100e-04 -2.271506263939410478e-02 7.094987770826820528e-01 6.988992385164951582e-01
1.643091436306090832e+09 1.762342524268696309e+01 -3.552365817922695790e+00 -1.246836966502084465e+02 4.504271375602268701e-04 -2.284738672159660963e-02 7.088892571792363428e-01 6.988833561227548730e-01
1.643091436339423895e+09 1.761837413317943657e+01 -3.553120643828416192e+00 -1.246836966502084465e+02 7.401759318392533635e-04 -2.289880400904320545e-02 7.084132467211581297e-01 6.988861523688163491e-01
1.643091436372757912e+09 1.761428433373993840e+01 -3.553976070839176327e+00 -1.246836966502084465e+02 1.445470854712058856e-03 -2.287749566373722260e-02 7.080585813785814642e-01 6.989056025119995130e-01
1.643091436406090975e+09 1.761106698737057741e+01 -3.554913954314710800e+00 -1.246836966502084465e+02 2.513867410254095811e-03 -2.279164284768201570e-02 7.078130968216402863e-01 6.989396818096245134e-01
1.643091436439424038e+09 1.760863323707347305e+01 -3.555916149614755994e+00 -1.246836966502084465e+02 3.892921102540815390e-03 -2.264942672288091513e-02 7.076646287204684249e-01 6.989863655190111658e-01
