#timestamp tx ty tz qx qy qz  qw
3.261198489499999676e+06 -9.793178820890718894e-01 1.982400761380028742e+00 1.060084321655064388e+00 7.929616097295212607e-02 -1.150820621485980910e-01 5.555703815849378779e-01 -8.077573477921223821e-01
3.311088641000000294e+06 -9.724858372069593582e-01 1.994305227750357901e+00 1.068826535570461811e+00 7.935379021733066085e-02 -1.149751322326350439e-01 5.583328062896523170e-01 -8.088617328615643753e-01
3.360916285999999847e+06 -9.673690007478072950e-01 2.004741508066649303e+00 1.076993988651151701e+00 7.940093915957431581e-02 -1.148491809265180241e-01 5.605760572292285415e-01 -8.098151329141854982e-01
3.410886718499999493e+06 -9.638312582835248943e-01 2.013755788648263767e+00 1.084589476578374567e+00 7.943813935841935459e-02 -1.147053888062510157e-01 5.623280165572300815e-01 -8.106249018508918658e-01
3.461058442499999888e+06 -9.617364953860210175e-01 2.021394255814562779e+00 1.091615795033370695e+00 7.946592237260205471e-02 -1.145449364478379889e-01 5.636165664272207998e-01 -8.112983935725894824e-01
3.511283943500000052e+06 -9.609485976272049701e-01 2.027703095884907825e+00 1.098075739697380149e+00 7.948481976085872147e-02 -1.143690044272829276e-01 5.644695889927640042e-01 -8.118429619801844632e-01
3.561375248499999754e+06 -9.613314505789855025e-01 2.032728495178659500e+00 1.103972106251643659e+00 7.949536308192560463e-02 -1.141787733205898159e-01 5.649149664074233357e-01 -8.122659609745830345e-01
3.611280216000000015e+06 -9.627489398132719201e-01 2.036516640015179291e+00 1.109307690377401068e+00 7.949808389453899560e-02 -1.139754237037626239e-01 5.649805808247624350e-01 -8.125747444566912003e-01
3.661108904499999713e+06 -9.650649509019731953e-01 2.039113716713828683e+00 1.114085287755892884e+00 7.949351375743517190e-02 -1.137601361528053356e-01 5.646943143983449431e-01 -8.127766663274150760e-01
3.711023995000000112e+06 -9.681433694169984117e-01 2.040565911593968274e+00 1.118307694068359393e+00 7.948218422935041105e-02 -1.135340912437219213e-01 5.640840492817342788e-01 -8.128790804876606657e-01
3.761064544999999925e+06 -9.718480809302565415e-01 2.040919410974959991e+00 1.121977704996041103e+00 7.946462686902100447e-02 -1.132984695525163649e-01 5.631776676284941940e-01 -8.128893408383341956e-01
3.811127608999999706e+06 -9.760429710136567794e-01 2.040220401176164433e+00 1.125098116220177857e+00 7.944137323518322968e-02 -1.130544516551926504e-01 5.620030515921882186e-01 -8.128148012803417810e-01
3.861189058499999810e+06 -9.805919252391079866e-01 2.038515068516943529e+00 1.127671723422010386e+00 7.941295488657336421e-02 -1.128032181277547480e-01 5.605880833263798824e-01 -8.126628157145893150e-01
3.911116192999999970e+06 -9.853588291785194686e-01 2.035849599316657876e+00 1.129701322282778975e+00 7.937990338192768558e-02 -1.125459495462066417e-01 5.589606449846328262e-01 -8.124407380419831348e-01
3.960957450999999885e+06 -9.902075684038000869e-01 2.032270179894668960e+00 1.131189708483723466e+00 7.934275027998247132e-02 -1.122838264865523156e-01 5.571486187205105800e-01 -8.121559221634291337e-01
4.010845897500000428e+06 -9.950020284868352771e-01 2.027822996570289860e+00 1.132139677706057501e+00 7.930202713947211157e-02 -1.120180295247931446e-01 5.551798866875636840e-01 -8.118157219798143309e-01
4.060828961499999743e+06 -9.973356200760203905e-01 2.020294291167819889e+00 1.133134248365052832e+00 7.927215723908768996e-02 -1.119126255848588714e-01 5.537616428246642242e-01 -8.115468422676686000e-01
4.110874823499999940e+06 -9.991974701236998602e-01 2.016457646191495812e+00 1.134389005821559993e+00 7.923605105161768414e-02 -1.117807814416830192e-01 5.519378379337476215e-01 -8.112834200056945333e-01
4.160883010499999858e+06 -1.001712530749011121e+00 2.006939894808365654e+00 1.134234771099660533e+00 7.918647240917969787e-02 -1.114887822515733123e-01 5.497986725205868952e-01 -8.107235055039745397e-01
4.210814433999999426e+06 -1.005232990885917888e+00 2.003409868617302525e+00 1.133517523679396843e+00 7.910727133967762614e-02 -1.110847898351354224e-01 5.464202444319620211e-01 -8.096113508602529318e-01
4.260702599499999546e+06 -1.007338812262116301e+00 1.995016763270580640e+00 1.130768616844697760e+00 7.902840465807198234e-02 -1.110180193539928861e-01 5.427055909464866268e-01 -8.084898735583648799e-01
