# ground truth for corridors_walk1
# timestamp tx ty tz qx qy qz qw
1643096699.066083 21.573899162394348 -16.520232695134073 -124.59770217856811 -0.033347298920099286 0.03259819930424632 0.9971338738772014 0.059576443528458665
1643096699.166565 21.5525366813506 -16.53237969847919 -124.60482102444512 -0.03536245015363496 0.031143691743122103 0.9966091253869637 0.06745234450463798
1643096699.266587 21.540661968178462 -16.537938895566217 -124.60469014235773 -0.02603783950092239 0.047306017204156565 0.9964622903749055 0.06439779119815776
1643096699.366332 21.528081702510715 -16.54284822861302 -124.60431445145788 -0.022050817731849467 0.04739053995178458 0.9964175592439063 0.06648267286181896
1643096699.466243 21.509906806495962 -16.55514077925152 -124.60415454456572 -0.023159903373786105 0.0445380807444921 0.9959677622811655 0.0743518307505734
1643096699.566189 21.486574554710348 -16.601708952963353 -124.60473695930918 -0.02376434320716917 0.04184065429863971 0.9958385461534013 0.07739641874708128
1643096699.666025 21.470281246880294 -16.585952656470877 -124.60581190134047 -0.026171624187959253 0.03471239871731858 0.9955954665536154 0.08306480867697867
1643096699.766007 21.446265811430262 -16.600693303449912 -124.60708797513715 -0.027837939665780128 0.03231266914782997 0.9950352172601111 0.0899213931154904
1643096699.865909 21.420144917803963 -16.610491147144742 -124.60648501082848 -0.03170782348195434 0.02908877248120093 0.9946120342528214 0.09431520855640799
1643096699.965759 21.39497074472109 -16.619439010539427 -124.60727518076776 -0.03524725642398996 0.02555410821015802 0.9942807228654797 0.09752160071627322
1643096700.065779 21.365084496682783 -16.624067410611378 -124.60797647939071 -0.038647439594613184 0.021908532846115224 0.9937510473540586 0.10239749745000157
1643096700.165753 21.335161208965623 -16.62636245996656 -124.60973651742059 -0.03858134543593952 0.01804793081163392 0.9935391954686674 0.10519324619596093
1643096700.265557 21.304947101307317 -16.625420720068213 -124.61050198987084 -0.035758499435251265 0.01705605356064236 0.9939152461763868 0.10277599025651789
1643096700.365386 21.26689565657811 -16.621241175768823 -124.6110987493866 -0.03308534392209374 0.014847684141005055 0.9943949849235083 0.09931525689530986
1643096700.465242 21.224664217090695 -16.61615058268367 -124.6109002519897 -0.03137500966589432 0.013263195553866873 0.9948939995335441 0.09500329522870928
1643096700.565033 21.174721056938495 -16.60845360855926 -124.61049837087114 -0.027776215840515418 0.009090157962199185 0.9958037062658281 0.08672271587677341
1643096700.664976 21.11922587542629 -16.602424822819298 -124.61003530404663 -0.028445146558376065 0.00277843478356205 0.9964057974160893 0.07974108610392423
1643096700.764850 21.060873676948784 -16.599076362699517 -124.6115486081324 -0.033299544930573584 -0.0037276242708581295 0.9972586647095675 0.065972727595595
1643096700.864645 21.004515832459028 -16.596970968498923 -124.61320304029363 -0.04293500887056969 -0.00602523350751773 0.9980018360912323 0.04596321064713681
