#timestamp tx ty tz qx qy qz  qw
1.643096699109416008e+09 2.157418559570937333e+01 -1.655812830344185826e+01 -1.245977021785681700e+02 -3.699700178296726899e-02 4.028700565939490746e-02 9.865200009198596964e-01 1.059580077663779818e+00
1.643096699142750025e+09 2.157229894763566236e+01 -1.656337310516719796e+01 -1.245977021785681700e+02 -3.596035303799819532e-02 4.000235401163244192e-02 9.903085260300307224e-01 1.059547128190391652e+00
1.643096699176082850e+09 2.157015025466012403e+01 -1.656839183829453788e+01 -1.245977021785681558e+02 -3.501824438306391785e-02 3.973785358206156915e-02 9.936756101879157255e-01 1.059520713770562894e+00
1.643096699209416866e+09 2.156773809568772649e+01 -1.657319989505203495e+01 -1.245977021785681558e+02 -3.416882305459011115e-02 3.950043708869709763e-02 9.966377082626951545e-01 1.059500210151621546e+00
1.643096699242749929e+09 2.156506104962344139e+01 -1.657781266766784256e+01 -1.245977021785681416e+02 -3.341023628900247067e-02 3.929703724955381505e-02 9.992112751235494583e-01 1.059484993080895388e+00
1.643096699276082993e+09 2.156211769537222978e+01 -1.658224554837011055e+01 -1.245977021785681416e+02 -3.274063132272666404e-02 3.913458678264652990e-02 1.001412765639658975e+00 1.059474438305712418e+00
1.643096699309417009e+09 2.155890661183907042e+01 -1.658651392938699942e+01 -1.245977021785681416e+02 -3.215815539218837976e-02 3.902001840599004373e-02 1.003258634680204153e+00 1.059467921573400639e+00
1.643096699342749834e+09 2.155542637792892435e+01 -1.659063320294665900e+01 -1.245977021785681416e+02 -3.166095573381329936e-02 3.896026483759914422e-02 1.004765337114365220e+00 1.059464818631288274e+00
1.643096699376082897e+09 2.155167557254676325e+01 -1.659461876127724622e+01 -1.245977021785681274e+02 -3.124717958402710438e-02 3.896225879548863291e-02 1.005949327811322958e+00 1.059464505226703102e+00
1.643096699409415960e+09 2.154765277459755168e+01 -1.659848599660691093e+01 -1.245977021785681274e+02 -3.091497417925547983e-02 3.903293299767331137e-02 1.006827061640257259e+00 1.059466357106972900e+00
1.643096699442749977e+09 2.154335656298626489e+01 -1.660225030116381006e+01 -1.245977021785681274e+02 -3.066248675592410725e-02 3.917922016216797421e-02 1.007414993470348907e+00 1.059469750019425893e+00
1.643096699476083040e+09 2.153878551661786389e+01 -1.660592706717609701e+01 -1.245977021785681274e+02 -3.048786455045866817e-02 3.940805300698742297e-02 1.007729578170778240e+00 1.059474059711390082e+00
1.643096699509416819e+09 2.153393821439732392e+01 -1.660953168687192871e+01 -1.245977021785681274e+02 -3.038925479928484413e-02 3.972636425014645922e-02 1.007787270610725594e+00 1.059478661930193466e+00
1.643096699542749882e+09 2.152881323522960955e+01 -1.661307955247945500e+01 -1.245977021785681274e+02 -3.036480473882831321e-02 4.014108660965987757e-02 1.007604525659371308e+00 1.059482932423163826e+00
1.643096699576082945e+09 2.152340915801968890e+01 -1.661658605622683282e+01 -1.245977021785681274e+02 -3.041266160551476389e-02 4.065915280354247263e-02 1.007197798185895943e+00 1.059486246937629161e+00
1.643096699609416008e+09 2.151772456167201852e+01 -1.662006659034182121e+01 -1.245977021785651999e+02 -3.053097263576913870e-02 4.128749554980806757e-02 1.006583543059455854e+00 1.059487981220892383e+00
