# ground truth for school_scooter1
# timestamp tx ty tz qx qy qz qw
1645338209.651433 -25.71313387222804 51.54091567451898 -133.87286830349424 -0.03862762193435962 0.15446584337234223 0.1168351283440834 0.9803049335996371
1645338209.751422 -25.71067145776181 51.54782575089267 -133.88348510141842 -0.0389993824439303 0.15301678528978369 0.11722268561148971 0.980471189564794
1645338209.851435 -25.709228623262014 51.54629015826857 -133.88270551630933 -0.040931011589385884 0.15331557983088906 0.11669619610654122 0.9804085796675035
1645338209.951430 -25.71323978620623 51.54643560818657 -133.87955342493896 -0.03842313997143039 0.15392023342453268 0.11705638077025414 0.9803723923990528
1645338210.051399 -25.710817938547944 51.54744967222489 -133.88135931936858 -0.03888821260503217 0.1544880463417401 0.11699962361261385 0.9802715126598369
1645338210.151357 -25.686450950208744 51.55149615213466 -133.87714189594286 -0.04075802554905773 0.14730027839248397 0.11462728368594163 0.9815813757267513
1645338210.251337 -25.660560687467974 51.54198003794201 -133.87820256141833 -0.03965384870700978 0.1325586027963774 0.11262770753497842 0.983956700573155
1645338210.351178 -25.624425761808272 51.5450988676493 -133.87912430314591 -0.032738198824033705 0.11871742037126728 0.11511472948768518 0.9856890906838357
1645338210.450940 -25.580074490505858 51.54025412708409 -133.88897462059796 -0.03427047507068156 0.11027600837500613 0.11640392688774456 0.9864658444773534
1645338210.550772 -25.53053000127386 51.545934558359505 -133.89186923940218 -0.03513686193142912 0.10768500228577613 0.1150501851351952 0.9868803352568545
1645338210.650788 -25.462814282622 51.56422063957386 -133.89883613773904 -0.036454803893292975 0.11034558084265578 0.11442389118950677 0.9866114094143907
1645338210.750708 -25.385654389627625 51.56556199669441 -133.89622857040195 -0.034177121449802624 0.11237306598026477 0.1169910670024142 0.9861629219623079
1645338210.850666 -25.295005993088044 51.59252520824626 -133.90174991419747 -0.034986772355123964 0.11196083665682258 0.11928896089409807 0.9859061013220688
1645338210.950707 -25.188361778521337 51.59566489277017 -133.89869090251221 -0.037590072963753496 0.1125461867644062 0.12061174478173707 0.9855826445712588
1645338211.050719 -25.082802875166077 51.61479411777413 -133.90276815810878 -0.043636748243178175 0.11459124729226954 0.12621746224833247 0.9843951607308694
1645338211.150708 -24.95376119051494 51.636227122139104 -133.90586102535264 -0.04255611517043505 0.11948695893321548 0.1315882938823266 0.9831563276608818
1645338211.250730 -24.82497646978165 51.655307864138294 -133.89879043222507 -0.04502303467141004 0.12096119234678382 0.13788157912420987 0.9820030480773649
1645338211.350856 -24.695962237088168 51.67621771339867 -133.90062367077925 -0.044891023677636 0.11458338932445836 0.14282230604545276 0.9820678346122291
1645338211.451077 -24.55345155685084 51.68821798213577 -133.90329006198036 -0.04332249496953662 0.1047530392063272 0.14598269310439482 0.9827710900920112
1645338211.551281 -24.401729116017474 51.70773745953316 -133.90924840253663 -0.036750306466951314 0.0937362304638746 0.15194895860090388 0.9832468906907916
1645338211.651452 -24.239867020561494 51.730004579868115 -133.91036740211828 -0.022616302737395507 0.08794864237839178 0.16027267331266143 0.9828866716684591
1645338211.751539 -24.05869903980553 51.715962602311635 -133.91318881831796 0.003043665864969647 0.08914770675943282 0.15923061508648825 0.9832034548844991
1645338211.851897 -23.882509650536207 51.739731461843334 -133.9209533073882 0.00815251530785478 0.09321012834684103 0.14665841913812827 0.9847521091948093
1645338211.952241 -23.697700608016266 51.76919091139945 -133.92168192656283 0.004222916344663774 0.09878881833589845 0.14096502311383438 0.9850643626727438
1645338212.052271 -23.506992795762837 51.81115294730713 -133.92389629670856 -0.008306227337727375 0.10064906222440015 0.14550000796571338 0.9841902867549244
1645338212.152025 -23.3058568614885 51.837817011963196 -133.9145411150251 -0.013770355462966016 0.09592156364712932 0.15125873769196152 0.9837328017351804
1645338212.251711 -23.112645949258262 51.878419105593764 -133.92904527914385 -0.025132177044597036 0.09419420549253271 0.15419732049030527 0.9832186998233098
1645338212.351422 -22.921921148974402 51.90642056414149 -133.944469842597 -0.02701065567011805 0.09350484251195122 0.1552645004435831 0.9830667341585159
1645338212.451168 -22.73142155870543 51.936562437304346 -133.96429739495028 -0.023715495799172363 0.09335074546396345 0.15449700052484466 0.9832872878305443
1645338212.551027 -22.522870790741734 51.96917407223664 -133.96828380209413 -0.01883169649277439 0.09665472885857301 0.15104004067029297 0.983610764840847
1645338212.651130 -22.311434476903894 51.99747519653873 -133.9869454671101 -0.01606968740608501 0.09967912293084794 0.14564017756450867 0.9841721273625799
1645338212.751181 -22.10112914873399 52.0168598401836 -133.98558102541264 -0.022268657737753925 0.10294936703002698 0.13431539358803324 0.9853247737451685
1645338212.851472 -21.880117449653536 52.06048178051167 -133.9914301002635 -0.014801654503869612 0.10144186512427067 0.11936703364733729 0.9875434017309279
1645338212.951515 -21.664279066917594 52.09267512407793 -133.98914995797688 0.005280224273224785 0.0976817615252636 0.11857242024169583 0.9881148586348516
1645338213.051359 -21.455513833331846 52.12854385193849 -133.9942752438943 0.010564504621696877 0.08274061379670228 0.11978838341843535 0.9892892020378272
1645338213.151210 -21.242976269101483 52.15442614963368 -134.00625238259133 0.0032061825404861555 0.07069171404993012 0.11838350506767766 0.9904432077035468
1645338213.251050 -21.012987079634783 52.185703093821964 -134.02546597944934 0.0007959407149438332 0.06971717567468504 0.1207798141043916 0.9902278113642498
1645338213.350819 -20.79250949886635 52.24548499511871 -134.01247537991446 -0.002153712098761701 0.06649771448653127 0.125608098043607 0.9898464634467968
1645338213.450635 -20.562346746403716 52.287681082743745 -134.03354911538005 -0.007773130195822935 0.06715359860747581 0.13034131986733088 0.9891618234526982
1645338213.550477 -20.338103932734366 52.325919908313985 -134.0466840562496 -0.0081627997189691 0.06677943563026767 0.13814423942805373 0.9881245087490217
1645338213.650565 -20.113779599489813 52.36551213199077 -134.04669955808603 -0.004554810106168611 0.06334277536155979 0.1396868042148254 0.9881571450142131
1645338213.750774 -19.888199990591243 52.391276892469385 -134.03794107507568 -0.0006842009914603045 0.0557199131057639 0.13627903746417047 0.9891020407927226
1645338213.851002 -19.640933759600923 52.446723568096914 -134.03652851409606 -0.000868342897857483 0.050049431359407086 0.13772567881904565 0.9892046996426194
1645338213.951093 -19.409702754214635 52.48769541756419 -134.04739362224623 -0.009297965732265571 0.04393519948829704 0.14088184120676558 0.9890073573524905
1645338214.051234 -19.25217694451068 52.51506516361521 -134.05017823010775 -0.012776331927221309 0.041733572279435235 0.14058433190801153 0.9891062227633899
1645338214.151406 -19.003019033312537 52.57212089058205 -134.05687012479558 -0.015808651543690714 0.0399988557606633 0.13938951208187592 0.9893031598027899
1645338214.251560 -18.745829010718197 52.6213827800256 -134.08329021272075 -0.020521917470734716 0.039704654799230944 0.138745665943929 0.9893189735734245
1645338214.351530 -18.492132013839754 52.66206732513823 -134.09422884607883 -0.022040318498177197 0.044612941595249235 0.1409899934420003 0.9887596935312151
1645338214.451486 -18.25103470710045 52.711280403598536 -134.09275679625506 -0.01593231126215405 0.04238061413588771 0.13849109240142193 0.9893281873720023
1645338214.551608 -17.99176632980351 52.76307333376304 -134.10363298732884 -0.013621629625142006 0.03785124003710202 0.13291894056876094 0.9903101989134956
1645338214.651747 -17.742654012232812 52.82351392851733 -134.11332620196856 -0.0187581427739842 0.03713218479376233 0.13543224661440587 0.9899128444004995
1645338214.751560 -17.494120518575336 52.88803724828748 -134.13117941698155 -0.024849766094223555 0.03520378340346512 0.14058417274485505 0.9891305642496289
1645338214.851284 -17.24091890300528 52.93546501590242 -134.12950752147952 -0.02702492738327643 0.038706802627482335 0.14678831844674112 0.9880408019398106
1645338214.951115 -16.998280905093463 52.98185380855762 -134.1245563706979 -0.025569570640962564 0.040226502762775805 0.14827486533350326 0.9877968363196173
1645338215.051137 -16.7484244395119 53.02776076990977 -134.13710575074282 -0.021868259247661306 0.036604974946804605 0.1466727419511688 0.9882656332257773
1645338215.151217 -16.500267290931596 53.07748312903091 -134.14382379196147 -0.020751480985396444 0.035563864359132634 0.14318989129634485 0.9888383298695995
1645338215.251306 -16.253208270144384 53.13011661632997 -134.1566708880461 -0.021815123161929732 0.03688057357860625 0.1407572052039901 0.9891164405049108
1645338215.351301 -16.009291755974406 53.17572440028816 -134.17201721065896 -0.022513575687447253 0.03926906078869815 0.13511803769988248 0.9897950270953437
1645338215.451399 -15.770037268240436 53.22123444031399 -134.17190816737394 -0.021068734247432122 0.04447420125701125 0.1247433112086067 0.9909678401282631
1645338215.551469 -15.529718204859579 53.27242903681984 -134.1803854352493 -0.021866931438809495 0.04342532038783846 0.11556275460268459 0.9921095345813906
1645338215.651578 -15.288900138009689 53.31148142096593 -134.1809477308304 -0.020003876273850266 0.04414674499632753 0.1090608061394379 0.9928527838529062
1645338215.751517 -15.055744188944272 53.34389451526771 -134.1886088834542 -0.016556832718456538 0.04612385714264223 0.09897306911249398 0.9938826855736405
1645338215.851554 -14.82590999738883 53.374457262131465 -134.19274303612048 -0.0115226482304166 0.04660745742776816 0.08649603544911036 0.9950946735569753
1645338215.951600 -14.591862156125938 53.403206903654436 -134.202288238349 -0.004935919895116385 0.047901453366437606 0.07151314283124446 0.9962765468797155
1645338216.051654 -14.359862327468225 53.427719105736415 -134.20537109365216 0.000569070481308285 0.05073094719418079 0.05424014508803574 0.9972382131749652
1645338216.151691 -14.125205829451843 53.45220827715843 -134.2103898615158 0.00632062288114054 0.051352417867267915 0.03698601793756635 0.9979754573047886
1645338216.251706 -13.900546363770017 53.464038964195716 -134.2218950218591 0.007914180495682098 0.054060076254290865 0.017749319186993837 0.9983485541487304
1645338216.351736 -13.669426321237406 53.47132914560263 -134.23070859407957 0.007275815450218367 0.05176632414114902 -0.0014428560040515787 0.9986316780279901
1645338216.451748 -13.445403600720892 53.4599969451205 -134.23513754014542 0.011262560099940951 0.05026930273569547 -0.026803490500513432 0.9983124384877968
1645338216.551902 -13.237905329825614 53.42751156363699 -134.2364707673608 0.018698645464257608 0.04560330978223552 -0.059193335564202997 0.997029010520502
1645338216.652293 -13.034978708062342 53.388826464099466 -134.24242504540234 0.02554853967707968 0.04671140411511151 -0.09474410656092531 0.9940768939664253
1645338216.752584 -12.82419710745016 53.3312974143774 -134.24479034504617 0.034289523865289155 0.04813553120535537 -0.13710043125826019 0.9887925317969736
1645338216.852894 -12.613129694771231 53.262305269281306 -134.2443578597339 0.042339431243311854 0.04961209212452087 -0.18630765000413693 0.9803241670115844
1645338216.953131 -12.421326789824688 53.1872079685327 -134.2522000825695 0.04642749966885131 0.05301066058147519 -0.23715434351936335 0.9689128828171882
1645338217.053209 -12.225948909425941 53.092014193658336 -134.2589267842699 0.04760409248580288 0.051746309608093344 -0.29076855263214896 0.9542063815657238
1645338217.153097 -12.047214253319304 52.992531094675634 -134.262847342421 0.044076563030348855 0.056031157333275634 -0.3358809480079666 0.9392027229329113
1645338217.252632 -11.88757154902109 52.88637946882666 -134.26989509477352 0.035596605738692555 0.056869827138395626 -0.37234443370095066 0.9256664232395229
1645338217.351912 -11.75343928301162 52.779427092451016 -134.2858094564962 0.03176094773489744 0.055402848556486695 -0.40717382432570537 0.9111153842158455
1645338217.451170 -11.617260366123505 52.6560536577667 -134.2834469695816 0.03202695484971544 0.042326482052704846 -0.44135077244104876 0.8957634948722716
1645338217.550579 -11.497544027875922 52.507534959925394 -134.28687663149663 0.03429630074645125 0.02808288161636101 -0.47497427642564033 0.878882558849116
1645338217.650202 -11.401382716662578 52.354269641296675 -134.2889667393883 0.03894143629580693 0.020754219394413187 -0.5014104332267226 0.8640835633015701
1645338217.749801 -11.297388316470586 52.16885177768572 -134.27815904734558 0.03687939987222291 0.023279116615862017 -0.5250381692116335 0.8499605364165714
1645338217.849585 -11.198028358640387 51.99407019986364 -134.2795214883317 0.030129208731154992 0.03107521081032913 -0.5493459607641327 0.8344732335110936
1645338217.949639 -11.108506117073793 51.79428954286177 -134.2821619060422 0.022644163236503714 0.03982706818936049 -0.5723807064063711 0.8187071353325939
1645338218.049812 -11.025610980074381 51.5936372154515 -134.28254992993794 0.017484180893177485 0.04572986947409303 -0.5929303596712713 0.8037640642853312
1645338218.150080 -10.954732342039758 51.38113861942092 -134.27842052406052 0.016136882303033288 0.04610423473151344 -0.6131065578061033 0.7884886488368179
1645338218.250376 -10.89251406294971 51.16565315895089 -134.28321752856553 0.017559396232629476 0.047270446648798134 -0.6305371731846396 0.7745192352097476
1645338218.350633 -10.832702385781543 50.93904426059277 -134.2869788735886 0.01081639163825376 0.04716758563849801 -0.6406714468470354 0.7662886673649096
1645338218.450643 -10.777551969386472 50.70659741724835 -134.28246730304494 0.008100784737158865 0.04875536697840186 -0.6411940655119329 0.7657855194698596
1645338218.550517 -10.732108168968503 50.47724445263926 -134.28430935222013 0.006723514820039389 0.04917492998018043 -0.6420086433140963 0.7650892252018077
1645338218.650652 -10.67786931969535 50.237592135521965 -134.29263865730564 0.008198024553296806 0.051333196982895166 -0.6422045018805516 0.7647686402078027
1645338218.750703 -10.616866653254009 49.973298621820696 -134.29527432766093 0.009786520019162836 0.056297361664086276 -0.6392801448908809 0.7668479167630774
1645338218.850766 -10.56421969920595 49.74108983231754 -134.29583501312794 0.0067344167270350155 0.06443716935206044 -0.6330381024469136 0.7714047314397621
1645338218.950793 -10.503241505029921 49.49176139810216 -134.29976752390414 0.004434935966352113 0.07362256026159142 -0.6226780705896571 0.7789942685092394
1645338219.050872 -10.456303386363686 49.22956547689066 -134.31003155450935 0.008620507092659994 0.07846699550475413 -0.6164996612512043 0.7833880169820526
1645338219.151116 -10.410840057635841 48.96925796006807 -134.31420964291965 0.01585309013361835 0.07440993575794413 -0.6129681006913863 0.7864362329702953
1645338219.251518 -10.371574717489901 48.717107279952145 -134.31121533285443 0.02038846044145713 0.06899956297142311 -0.6137255402167587 0.7862342731503298
1645338219.351992 -10.32482579987315 48.43816217606932 -134.32096625964422 0.030940367666355363 0.06459173208000032 -0.6147652982603848 0.7854516088534013
1645338219.452358 -10.286675513674668 48.1770074666733 -134.31580414447495 0.042948384099773466 0.060024769134475596 -0.6182703825062266 0.7824922986900099
1645338219.552645 -10.237654679109069 47.8908120684218 -134.31395265720042 0.04892515582999758 0.057867922323750855 -0.6211951889745835 0.7799834420600057
1645338219.652839 -10.177075580154549 47.61432219892921 -134.31011572169942 0.048601768447908866 0.05776491647729423 -0.6210878635708214 0.7800967556996631
1645338219.752755 -10.124509556006869 47.350948194726094 -134.30113512818 0.03911734411604711 0.060121849780152344 -0.6222774510585806 0.7795036693129517
1645338219.852609 -10.062272285626381 47.05975637782409 -134.30077285998686 0.026890725174526255 0.05843936828977112 -0.6209819052888129 0.7811806464815654
