#timestamp tx ty tz qx qy qz  qw
1.645338209694766045e+09 -2.571305490279082306e+01 5.154893345755898082e+01 -1.338728683034943003e+02 2.339107924439356220e-03 1.482066273036305732e-04 -9.145212326446692163e-04 9.999579296559911734e-01
1.645338209728098869e+09 -2.571346827501968946e+01 5.154848932743167467e+01 -1.338728683034943003e+02 8.978143369216379753e-04 -3.316126062159005126e-04 -2.505575979301698881e-04 9.999730449234666141e-01
1.645338209761432886e+09 -2.571361313713024543e+01 5.154808847375858960e+01 -1.338728683034943003e+02 -2.224490957958183239e-04 -6.573367547186890298e-04 2.421852813571028851e-04 9.999875885073437054e-01
1.645338209794765949e+09 -2.571345981368038025e+01 5.154772712137324220e+01 -1.338728683034943003e+02 -1.031655823604034610e-03 -8.417243338704016690e-04 5.760252710524477139e-04 1.000001118147695989e+00
1.645338209828099012e+09 -2.571297862922797250e+01 5.154740149510916325e+01 -1.338728683034943003e+02 -1.539779296394031514e-03 -8.975338593367051480e-04 7.632802369911625582e-04 1.000013191584596672e+00
1.645338209861433029e+09 -2.571213990833090079e+01 5.154710781979987644e+01 -1.338728683034943003e+02 -1.756792964056831403e-03 -8.375238467832658591e-04 8.162680450085462456e-04 1.000023366558119520e+00
1.645338209894765854e+09 -2.571091397554705082e+01 5.154684232027890545e+01 -1.338728683034942719e+02 -1.692670276483454906e-03 -6.744528118757507369e-04 7.473065609398973864e-04 1.000031200808338072e+00
1.645338209928098917e+09 -2.570927115543430475e+01 5.154660122137977396e+01 -1.338728683034942719e+02 -1.357384683564923089e-03 -4.210792702798267159e-04 5.687136506205137240e-04 1.000036252075325427e+00
1.645338209961432934e+09 -2.570718177255054471e+01 5.154638074793601987e+01 -1.338728683034942719e+02 -7.609096351922591851e-04 -9.016173766115967371e-05 2.928071798856953867e-04 1.000038078099155348e+00
1.645338209994765997e+09 -2.570461615145364576e+01 5.154617712478115976e+01 -1.338728683034942719e+02 8.678141874351704213e-05 3.055412703145823439e-04 -6.809498542926161694e-05 1.000036236619901375e+00
1.645338210028098822e+09 -2.570154461670150070e+01 5.154598657674872442e+01 -1.338728683034943003e+02 1.175715028351383661e-03 7.532712379817339474e-04 -5.016749794890571585e-04 1.000030285377637052e+00
1.645338210061432838e+09 -2.569793749285198103e+01 5.154580532867223042e+01 -1.338728683034943003e+02 2.495917743740317871e-03 1.240269649674628771e-03 -9.956149364583927359e-04 1.000019782112435474e+00
