#timestamp tx ty tz qx qy qz  qw
3.174949683000000194e+06 1.360052947135115486e+00 -5.152157439667580663e-01 1.313407185109340070e+00 7.670968054569628214e-02 -1.883127365427538988e-02 -2.272254555573555157e-01 3.021785231709156819e-02
3.224967881999999750e+06 1.386933701510197903e+00 -5.276194474977414783e-01 1.308323997885157075e+00 8.078585972805300830e-02 -1.728556810646668385e-02 -2.293015745261441640e-01 3.021802997043073966e-02
3.275029809999999590e+06 1.406024709419823493e+00 -5.391711428366638970e-01 1.304567467066032105e+00 8.422277841938689835e-02 -1.612242872356690546e-02 -2.310166129188707118e-01 3.021681075770743866e-02
3.325103365499999840e+06 1.417905578625803686e+00 -5.498664194437978825e-01 1.302031117396599935e+00 8.705582433879052728e-02 -1.531730069726813803e-02 -2.323933377173365011e-01 3.021422806429596361e-02
3.375054898000000510e+06 1.423155916889950134e+00 -5.597008667794163284e-01 1.300608473621496008e+00 8.932038520535642845e-02 -1.484562921926246490e-02 -2.334545159033428463e-01 3.021031527557060600e-02
3.425007210999999661e+06 1.422355331974074488e+00 -5.686700743037919059e-01 1.300193060485355101e+00 9.105184873817714908e-02 -1.468285948124196764e-02 -2.342229144586910894e-01 3.020510577690566426e-02
3.474965848500000313e+06 1.416083431639987955e+00 -5.767696314771970645e-01 1.300678402732812211e+00 9.228560265634523641e-02 -1.480443667489872613e-02 -2.347213003651826280e-01 3.019863295367543332e-02
3.524993210999999661e+06 1.404919823649502408e+00 -5.839951277599046975e-01 1.301958025108502559e+00 9.305703467895323766e-02 -1.518580599192482367e-02 -2.349724406046187486e-01 3.019093019125420468e-02
3.575063910999999847e+06 1.389444115764429277e+00 -5.903421526121873653e-01 1.303925452357060921e+00 9.340153252509372783e-02 -1.580241262401233665e-02 -2.349991021588008488e-01 3.018203087501628024e-02
3.625163795499999542e+06 1.370235915746579769e+00 -5.958062954943178502e-01 1.306474209223122296e+00 9.335448391385922640e-02 -1.662970176285335708e-02 -2.348240520095302430e-01 3.017196839033595146e-02
3.675227157500000205e+06 1.347874831357765979e+00 -6.003831458665688237e-01 1.309497820451321903e+00 9.295127656434226671e-02 -1.764311860013996133e-02 -2.344700571386082733e-01 3.016077612258751331e-02
3.725228173500000034e+06 1.322940470359799114e+00 -6.040682931892128460e-01 1.312889810786294742e+00 9.222729819563543763e-02 -1.881810832756422927e-02 -2.339598845278362815e-01 3.014848745714526421e-02
3.775184074000000022e+06 1.296012440514490605e+00 -6.068573269225228106e-01 1.316543704972675588e+00 9.121793652683127251e-02 -2.013011613681824769e-02 -2.333163011590156377e-01 3.013513577938349564e-02
3.825153861000000034e+06 1.267670349583652323e+00 -6.087458365267711669e-01 1.320353027755099884e+00 8.995857927702230472e-02 -2.155458721959409296e-02 -2.325620740139476561e-01 3.012075447467650602e-02
3.875172771499999799e+06 1.238493805329095698e+00 -6.097294114622306971e-01 1.324211303878202184e+00 8.848461416530109536e-02 -2.306696676758385536e-02 -2.317199700744337065e-01 3.010537692839858684e-02
3.925255572499999776e+06 1.209062415512603073e+00 -6.098036411891595288e-01 1.328012058086586622e+00 8.683142891075808223e-02 -2.464269997247900759e-02 -2.308127563222696632e-01 3.008903652592332181e-02
3.975351246499999892e+06 1.180082529721615980e+00 -6.101536656887999177e-01 1.331278330862767811e+00 8.525334296738065754e-02 -2.593287500133195991e-02 -2.298681988556292299e-01 3.007127367529817408e-02
4.025404753500000574e+06 1.151318704781266300e+00 -6.079641562363924390e-01 1.333307226738849938e+00 8.366893488391925759e-02 -2.738515095547827682e-02 -2.289540253983683993e-01 3.005754492682561826e-02
4.075404645500000566e+06 1.130133042489353867e+00 -6.046091644214706129e-01 1.337054905903415580e+00 8.184585935475466312e-02 -2.989103382747555077e-02 -2.282506822845326577e-01 3.002523875689146887e-02
4.125400090999999549e+06 1.114153594053850727e+00 -6.001747017016663133e-01 1.341095764410275892e+00 8.000300698740019090e-02 -3.278382387984656032e-02 -2.280303123726276637e-01 2.999370663875067233e-02
4.175362435000000056e+06 1.090914101953390780e+00 -5.956645682816551490e-01 1.342245501890299009e+00 7.817508877813668378e-02 -3.475824312031387114e-02 -2.270666093258168206e-01 2.997676418768729228e-02
4.225412853999999352e+06 1.072563473619394969e+00 -5.901283256706670866e-01 1.343687759465718834e+00 7.648898598794384718e-02 -3.689284579658898278e-02 -2.260494919033840533e-01 2.998615085796687771e-02
4.275479233999999240e+06 1.061645391414128392e+00 -5.815510804468063677e-01 1.343766837505357525e+00 7.512727589708102782e-02 -3.899759755962936558e-02 -2.249077117328791842e-01 3.001176031643715617e-02
4.325527968999999575e+06 1.058112491462298799e+00 -5.722083188866952108e-01 1.343743252833671464e+00 7.388502931617016434e-02 -4.101628220687133369e-02 -2.243332524303569275e-01 3.005365894656133671e-02
4.375540632999999449e+06 1.049353495258838809e+00 -5.646187781723512877e-01 1.340159625797849197e+00 7.227114027235410909e-02 -4.135401229583687832e-02 -2.238931856947097565e-01 3.006926189109937128e-02
4.425547802500001155e+06 1.045937190126170480e+00 -5.574402320647684483e-01 1.335061422549256971e+00 7.026373176244180008e-02 -4.095226329089016876e-02 -2.238573701325370924e-01 3.006582339145773275e-02
4.475501549999999814e+06 1.051042275474428411e+00 -5.478728471671795441e-01 1.329841640297060756e+00 6.827826412103928100e-02 -4.006059159381483714e-02 -2.246144468796501259e-01 3.002451569743197837e-02
4.525489192000000738e+06 1.066554203419333380e+00 -5.360652454322361038e-01 1.323295768905369929e+00 6.639269224118490853e-02 -3.884272238500445507e-02 -2.258293090403867276e-01 2.998894892941545223e-02
4.575492523500001058e+06 1.078035274869927562e+00 -5.244493918401099686e-01 1.316314960579521909e+00 6.438261116284398067e-02 -3.601541481481443374e-02 -2.269966414784825581e-01 2.993096524435344408e-02
4.625510941999999806e+06 1.094080574638446324e+00 -5.132749126940170381e-01 1.309019684336681921e+00 6.239891781724787867e-02 -3.241207664763981477e-02 -2.285186107906312658e-01 2.986876150166110910e-02
4.675525400500000454e+06 1.104340124212664032e+00 -5.040330309136216158e-01 1.300790745532434789e+00 6.034306387713628261e-02 -2.728246641690653534e-02 -2.297008805407718401e-01 2.976769603787523741e-02
4.725510485499999486e+06 1.121274133818108476e+00 -4.949716234139436288e-01 1.291250324010905226e+00 5.830722506129882438e-02 -2.182068449870562185e-02 -2.309034347767601747e-01 2.966414387526001770e-02
4.775464843499999493e+06 1.141827616851241345e+00 -4.839701382618194492e-01 1.282359736882951351e+00 5.672218797095983367e-02 -1.577923248421766664e-02 -2.323586409464213076e-01 2.951611217528474565e-02
4.825403963499999605e+06 1.165104612913178350e+00 -4.721210765088415529e-01 1.274150552045395735e+00 5.551023532536113192e-02 -9.135654427212036577e-03 -2.340649530141052648e-01 2.937470466000986768e-02
4.875314600499999709e+06 1.189957075446701928e+00 -4.611033787811131823e-01 1.265023445765730559e+00 5.446222893129458453e-02 -2.353280942090154714e-03 -2.359003815397010262e-01 2.919517547475706035e-02
4.925176435500000603e+06 1.216053964020533451e+00 -4.520870430687774499e-01 1.253887037957293060e+00 5.339392675121806819e-02 4.546021836050489172e-03 -2.373403674819498654e-01 2.902339696641258876e-02
4.975017326500000432e+06 1.242922115197201416e+00 -4.441775620674976999e-01 1.242982945825668040e+00 5.225070139235642175e-02 1.135565062703786619e-02 -2.384072260252115272e-01 2.880814055809285609e-02
5.024880243999999948e+06 1.271077274364493359e+00 -4.383897554990321410e-01 1.229409950063430346e+00 5.086724695369711224e-02 1.831679172526017724e-02 -2.391849467147194042e-01 2.859080528853794739e-02
5.074878733500000089e+06 1.298260818424225915e+00 -4.342588536858549841e-01 1.218396800475078257e+00 4.930282295375675028e-02 2.530158317717505490e-02 -2.399010068085550562e-01 2.834047897885793102e-02
5.124946758000000380e+06 1.325146751277753721e+00 -4.314760514262413471e-01 1.207932738070677470e+00 4.754555019131389421e-02 3.240118726931382614e-02 -2.402724582807520270e-01 2.810157489074812873e-02
