#timestamp tx ty tz qx qy qz  qw
4.996300000000000000e+04 1.276190915903521850e+00 -5.384215824096155734e-01 1.286381760738162905e+00 8.770586025913820749e-02 -1.493161285432600266e-02 -2.566693477785901845e-01 -9.624356706128941452e-01
9.992700000000000000e+04 1.284337103188088136e+00 -5.371054957098033711e-01 1.286470262457839908e+00 8.813882022176154629e-02 -1.485897721503936890e-02 -2.558744510740146305e-01 -9.624396787237147199e-01
1.498910000000000000e+05 1.291420357178484357e+00 -5.361302617319361197e-01 1.286760856222468163e+00 8.849685700859677429e-02 -1.481015036737241483e-02 -2.551358353631041909e-01 -9.624433358420144691e-01
1.998550000000000000e+05 1.297501521292310223e+00 -5.354759617080563361e-01 1.287234004820955846e+00 8.878413569062930388e-02 -1.478171396948291597e-02 -2.544505388249775346e-01 -9.624466727821401335e-01
2.498190000000000000e+05 1.302641438947164998e+00 -5.351226768702067593e-01 1.287870171042211576e+00 8.900482133884457525e-02 -1.477024967952864434e-02 -2.538155996387531643e-01 -9.624497203584385652e-01
2.997830000000000000e+05 1.306900953560648171e+00 -5.350504884504297953e-01 1.288649817675143527e+00 8.916307902422800080e-02 -1.477233915566737374e-02 -2.532280559835496381e-01 -9.624525093852562829e-01
3.497470000000000000e+05 1.310340908550359451e+00 -5.352394776807682941e-01 1.289553407508660099e+00 8.926307381776502070e-02 -1.478456405605687619e-02 -2.526849460384856250e-01 -9.624550706769400277e-01
3.997110000000000000e+05 1.313022147333898326e+00 -5.356697257932646616e-01 1.290561403331669910e+00 8.930897079044104736e-02 -1.480350603885492895e-02 -2.521833079826795720e-01 -9.624574350478366513e-01
4.496750000000000000e+05 1.315005513328864062e+00 -5.363213140199616369e-01 1.291654267933081135e+00 8.930493501324150707e-02 -1.482574676221930232e-02 -2.517201799952502039e-01 -9.624596333122927838e-01
4.996390000000000000e+05 1.316351849952856590e+00 -5.371743235929018478e-01 1.292812464101802172e+00 8.925513155715183999e-02 -1.484786788430777008e-02 -2.512926002553159677e-01 -9.624616962846550550e-01
5.496030000000000000e+05 1.317122000623475175e+00 -5.382088357441279225e-01 1.294016454626741419e+00 8.916372549315744467e-02 -1.486645106327810599e-02 -2.508976069419954769e-01 -9.624636547792702057e-01
5.995670000000000000e+05 1.317376808758319529e+00 -5.394049317056824888e-01 1.295246702296807273e+00 8.903488189224377514e-02 -1.487807795728808384e-02 -2.505322382344073451e-01 -9.624655396104850880e-01
6.495310000000000000e+05 1.317177117774988915e+00 -5.407426927096080638e-01 1.296483669900908353e+00 8.887276582539625769e-02 -1.487933022449547740e-02 -2.501935323116701304e-01 -9.624673815926462206e-01
6.994950000000000000e+05 1.316583771091082822e+00 -5.422021999879472753e-01 1.297707820227952613e+00 8.868154236360029086e-02 -1.486678952305806045e-02 -2.498785273529024187e-01 -9.624692115401003445e-01
7.494590000000000000e+05 1.315657612124201181e+00 -5.437635347727428625e-01 1.298899616066848672e+00 8.846537657784132869e-02 -1.483703751113360503e-02 -2.495842615372227680e-01 -9.624710602671943116e-01
