#timestamp tx ty tz qx qy qz  qw
1.645332800479527950e+09 1.841239824171443162e+00 -2.094062149520234950e+00 -1.343433006955442295e+02 -1.266721356502421283e-03 -2.720278583215904843e-03 -6.570354440286139130e-01 1.754034604627246807e+00
1.645332800512861013e+09 1.842735721277801053e+00 -2.093705257560040334e+00 -1.343433006955442295e+02 -1.233520374268642873e-03 -2.635562606267935742e-03 -6.570387602081281253e-01 1.754034284015687506e+00
1.645332800546193838e+09 1.844080834780632783e+00 -2.093387518139476544e+00 -1.343433006955442295e+02 -1.204862196655218922e-03 -2.559675769422922482e-03 -6.570409552866145475e-01 1.754033999421786838e+00
1.645332800579527855e+09 1.845281231805308453e+00 -2.093106588970024884e+00 -1.343433006955442011e+02 -1.180423352384485629e-03 -2.492267936473829305e-03 -6.570420995894701299e-01 1.754033748989407782e+00
1.645332800612860918e+09 1.846342979477198831e+00 -2.092860127763165323e+00 -1.343433006955442011e+02 -1.159880370178778975e-03 -2.432988971213620021e-03 -6.570422634420921559e-01 1.754033530862414203e+00
1.645332800646193981e+09 1.847272144921674242e+00 -2.092645792230378277e+00 -1.343433006955442011e+02 -1.142909778760434290e-03 -2.381488737435259739e-03 -6.570415171698777979e-01 1.754033343184669524e+00
1.645332800679527998e+09 1.848074795264105008e+00 -2.092461240083144602e+00 -1.343433006955442011e+02 -1.129188106851787771e-03 -2.337417098931711401e-03 -6.570399310982242280e-01 1.754033184100036946e+00
1.645332800712860823e+09 1.848756997629861232e+00 -2.092304129032945159e+00 -1.343433006955442011e+02 -1.118391883175175400e-03 -2.300423919495940550e-03 -6.570375755525287298e-01 1.754033051752380112e+00
1.645332800746193886e+09 1.849324819144313681e+00 -2.092172116791259473e+00 -1.343433006955442011e+02 -1.110197636452932724e-03 -2.270159062920910128e-03 -6.570345208581883645e-01 1.754032944285562667e+00
1.645332800779527903e+09 1.849784326932832457e+00 -2.092062861069569291e+00 -1.343433006955442011e+02 -1.104281895407395724e-03 -2.246272392999585244e-03 -6.570308373406003044e-01 1.754032859843447589e+00
1.645332800812860966e+09 1.850141588120787883e+00 -2.091974019579354138e+00 -1.343433006955442011e+02 -1.100321188760900381e-03 -2.228413773524929708e-03 -6.570265953251618329e-01 1.754032796569898744e+00
1.645332800846194983e+09 1.850402669833550728e+00 -2.091903250032094874e+00 -1.343433006955442011e+02 -1.097992045235782459e-03 -2.216233068289907761e-03 -6.570218651372701224e-01 1.754032752608779555e+00
1.645332800879527807e+09 1.850573639196491094e+00 -2.091848210139272357e+00 -1.343433006955442295e+02 -1.096970993554377723e-03 -2.209380141087483648e-03 -6.570167171023223451e-01 1.754032726103953443e+00
1.645332800912860870e+09 1.850660563334979303e+00 -2.091806557612366557e+00 -1.343433006955442295e+02 -1.096934562439022152e-03 -2.207504855710621609e-03 -6.570112215457156735e-01 1.754032715199283832e+00
1.645332800946193933e+09 1.850669509374385902e+00 -2.091775950162858333e+00 -1.343433006955442295e+02 -1.097559280612051512e-03 -2.210257075952285453e-03 -6.570054487928472797e-01 1.754032718038634142e+00
1.645332800979527950e+09 1.850606544440037471e+00 -2.091754045502177917e+00 -1.343433006955410747e+02 -1.098521676795774678e-03 -2.217286665605387383e-03 -6.569994691690985711e-01 1.754032732765826275e+00
1.645332801012861013e+09 1.848552153089978667e+00 -2.091533505214414390e+00 -1.343433006955410747e+02 -1.024863529183422332e-03 -2.336975632343990354e-03 -6.569677723384014234e-01 1.754032867056144029e+00
1.645332801046193838e+09 1.849756609731655566e+00 -2.091717794728114033e+00 -1.343433006955410747e+02 -1.057235754948925108e-03 -2.272843407427064828e-03 -6.569695940302620052e-01 1.754032816279528451e+00
1.645332801079527855e+09 1.847532945982839570e+00 -2.091622793491029419e+00 -1.343433006955410747e+02 -1.012955896372474789e-03 -2.403405302877882448e-03 -6.569459503058948657e-01 1.754033004443625421e+00
1.645332801112860918e+09 1.849800995314422991e+00 -2.091620031328566220e+00 -1.343433006955410747e+02 -1.063508678338903829e-03 -2.277210187525747099e-03 -6.569642809827286323e-01 1.754032882411550087e+00
1.645332801146193981e+09 1.847388787156376999e+00 -2.091514545206047071e+00 -1.343433006955410747e+02 -1.026940376598787369e-03 -2.414072174338677788e-03 -6.569428331587489067e-01 1.754033084911042373e+00
1.645332801179527998e+09 1.850530512547627904e+00 -2.091776632025293736e+00 -1.343433006955410747e+02 -1.115699198951635709e-03 -2.221622199690014010e-03 -6.569836739571669471e-01 1.754032819327324688e+00
1.645332801212860823e+09 1.847838462955083472e+00 -2.091540910279340082e+00 -1.343433006955410747e+02 -1.065467660307797219e-03 -2.365592462985015472e-03 -6.569646257183916482e-01 1.754032917174156436e+00
1.645332801246193886e+09 1.850528816142666511e+00 -2.091610556856422054e+00 -1.343433006955410747e+02 -1.109041078087543656e-03 -2.216599735423383302e-03 -6.569950402974873427e-01 1.754032797681401190e+00
1.645332801279527903e+09 1.847919524082211273e+00 -2.091445655527385483e+00 -1.343433006955410747e+02 -1.059357919018937260e-03 -2.372242832369969925e-03 -6.569831702846223864e-01 1.754032940198194668e+00
1.645332801312860966e+09 1.850620585898154147e+00 -2.091576530222609254e+00 -1.343433006955410747e+02 -1.129638035710246909e-03 -2.236962630891025944e-03 -6.570009649377870353e-01 1.754032817194639327e+00
1.645332801346194983e+09 1.847875935022415428e+00 -2.091460607123121207e+00 -1.343433006955410747e+02 -1.083399028280356870e-03 -2.424827717933127069e-03 -6.569711235417207140e-01 1.754033004798570605e+00
1.645332801379527807e+09 1.850512015884596240e+00 -2.091655867919173239e+00 -1.343433006955410747e+02 -1.161750115119289557e-03 -2.313975793092661222e-03 -6.569750558943149299e-01 1.754032859278389811e+00
1.645332801412860870e+09 1.847625272187437995e+00 -2.091254986149237549e+00 -1.343433006955410747e+02 -1.099787497283678502e-03 -2.523768554141937216e-03 -6.569465009050230453e-01 1.754033148773255446e+00
1.645332801446193933e+09 1.850526117769798029e+00 -2.091443772286615488e+00 -1.343433006955410747e+02 -1.151513984184868861e-03 -2.399682577658284258e-03 -6.569836112226880021e-01 1.754032960201832969e+00
1.645332801479527950e+09 1.847790906950808276e+00 -2.091185017895247800e+00 -1.343433006955410747e+02 -1.076853689801709471e-03 -2.592101112347071617e-03 -6.569525139074736675e-01 1.754033251902110013e+00
1.645332801512861013e+09 1.850718663084379045e+00 -2.091475126771577653e+00 -1.343433006955410747e+02 -1.145760293102141957e-03 -2.462552019651172847e-03 -6.569850261453231699e-01 1.754033036138704649e+00
1.645332801546193838e+09 1.848017681599949835e+00 -2.091249788734964810e+00 -1.343433006955410747e+02 -1.077739650086978473e-03 -2.659853530884198364e-03 -6.569803961382656432e-01 1.754033348795305924e+00
