#timestamp tx ty tz qx qy qz  qw
1.645332802446193933e+09 1.825120683908975083e+00 -2.128735566188538098e+00 -1.343433576189189580e+02 -4.804431632137112578e-04 -2.711083089291042424e-04 -4.812127890173371024e-03 -1.000170039702890756e+00
1.645332802479527950e+09 1.825001537403843521e+00 -2.132104220734156730e+00 -1.343433576189189580e+02 -3.761287605141042621e-04 -6.125993251418143724e-05 1.867983287247940855e-03 -1.000054236427605714e+00
1.645332802512861013e+09 1.824611063549434586e+00 -2.135953912394503718e+00 -1.343433576189189580e+02 -2.341851780005611036e-04 1.474288356988390811e-04 7.677032378946051054e-03 -9.999535972847278797e-01
1.645332802546193838e+09 1.823972512909780352e+00 -2.140289876213252285e+00 -1.343433576189189296e+02 -5.773871557676401667e-05 3.541076127927585832e-04 1.266571592753626060e-02 -9.998672473064291744e-01
1.645332802579527855e+09 1.823109136048912893e+00 -2.145117347234076544e+00 -1.343433576189189296e+02 1.500843268536049811e-04 5.579260158503784482e-04 1.688473047563387314e-02 -9.997943115248822954e-01
1.645332802612860918e+09 1.822044183530864281e+00 -2.150441560500650162e+00 -1.343433576189189296e+02 3.861576493868638178e-04 7.580336619544998655e-04 2.038477256585419228e-02 -9.997339149722592744e-01
1.645332802646193981e+09 1.820800905919666590e+00 -2.156267751056646809e+00 -1.343433576189189296e+02 6.473549521193303676e-04 9.535801681879241872e-04 2.321653874081251734e-02 -9.996851826807324759e-01
1.645332802679527998e+09 1.819402553779352116e+00 -2.162601153945740151e+00 -1.343433576189189296e+02 9.305499351473225586e-04 1.143715151633452765e-03 2.543072554312414413e-02 -9.996472396824743756e-01
1.645332802712860823e+09 1.817872377673952933e+00 -2.169447004211604302e+00 -1.343433576189189296e+02 1.232616298567158156e-03 1.327588229373886843e-03 2.707802951540438235e-02 -9.996192110096572270e-01
1.645332802746193886e+09 1.816233628167501113e+00 -2.176810536897912485e+00 -1.343433576189189296e+02 1.550427742475155631e-03 1.504349018492027882e-03 2.820914720026853478e-02 -9.996002216944531726e-01
1.645332802779527903e+09 1.814509555824028730e+00 -2.184696987048339256e+00 -1.343433576189189296e+02 1.880857966967632369e-03 1.673147136070676690e-03 2.887477514033190418e-02 -9.995893967690346882e-01
1.645332802812860966e+09 1.812723411207568081e+00 -2.193111589706557840e+00 -1.343433576189189296e+02 2.220780672140906190e-03 1.833132199192635163e-03 2.912560987820978636e-02 -9.995858612655740272e-01
1.645332802846194029e+09 1.810898444882151015e+00 -2.202059579916241905e+00 -1.343433576189189580e+02 2.567069558091295348e-03 1.983453824940703894e-03 2.901234795651749798e-02 -9.995887402162436652e-01
1.645332802879527807e+09 1.809057907411809829e+00 -2.211546192721065118e+00 -1.343433576189189580e+02 2.916598324915118095e-03 2.123261630397684993e-03 2.858568591787031404e-02 -9.995971586532156339e-01
1.645332802912860870e+09 1.807225049360576596e+00 -2.221576663164702037e+00 -1.343433576189189580e+02 3.266240672708690951e-03 2.251705232646379271e-03 2.789632030488355813e-02 -9.996102416086624087e-01
1.645332802946193933e+09 1.805423121292441202e+00 -2.232156226290773482e+00 -1.343433576189158316e+02 3.612870301568247167e-03 2.367934248769531808e-03 2.699494766017185299e-02 -9.996271141147332617e-01
1.645332802979527950e+09 1.805995705550500485e+00 -2.243871031263582783e+00 -1.343433576189158316e+02 3.915021511355554554e-03 2.442880053690881740e-03 2.635562841411661847e-02 -9.996357427158160114e-01
1.645332803012861013e+09 1.802129317835020172e+00 -2.255490068989169039e+00 -1.343433576189158316e+02 4.320897087075063932e-03 2.524728439038273139e-03 2.533911645204723825e-02 -9.996525045111341878e-01
1.645332803046193838e+09 1.804000680497679143e+00 -2.268035184773672608e+00 -1.343433576189158316e+02 4.577482826443270494e-03 2.583548403716542582e-03 2.453423883882357298e-02 -9.996681139865338794e-01
1.645332803079527855e+09 1.799767281663714247e+00 -2.280657769953874592e+00 -1.343433576189158316e+02 4.900902507894594820e-03 2.657969732373526451e-03 2.338970490064360211e-02 -9.996918687950873128e-01
1.645332803112860918e+09 1.801816270994632596e+00 -2.294611030057257306e+00 -1.343433576189158316e+02 5.104037576733810519e-03 2.650502601199864958e-03 2.254129633790425205e-02 -9.997109017248023699e-01
1.645332803146193981e+09 1.797514104284752667e+00 -2.308363111269469137e+00 -1.343433576189158316e+02 5.422707449486913536e-03 2.679497293267075423e-03 2.139168772315413330e-02 -9.997373476720609053e-01
1.645332803179527998e+09 1.799651354211199372e+00 -2.323430570652863292e+00 -1.343433576189158316e+02 5.560503273081777303e-03 2.659081470478782874e-03 2.067822042802418617e-02 -9.997547445546419720e-01
1.645332803212860823e+09 1.794855884939987156e+00 -2.338113509180856475e+00 -1.343433576189158316e+02 5.778289395252327217e-03 2.660893166522070551e-03 1.972394845112777906e-02 -9.997793989736627474e-01
1.645332803246193886e+09 1.796825678298503925e+00 -2.354266666420075982e+00 -1.343433576189158316e+02 5.850189701640905529e-03 2.620323234533785545e-03 1.934328452539508733e-02 -9.997895393241037487e-01
1.645332803279527903e+09 1.791773983581478102e+00 -2.370191022031773453e+00 -1.343433576189158316e+02 6.025331454471819642e-03 2.630739698626918897e-03 1.883869398236731260e-02 -9.998041008101334892e-01
1.645332803312860966e+09 1.793559595406695850e+00 -2.387330211213116726e+00 -1.343433576189158316e+02 6.054757641163041083e-03 2.580301523275961312e-03 1.904664360809131193e-02 -9.997983181733749447e-01
1.645332803346194029e+09 1.787273060933155300e+00 -2.403672323305910741e+00 -1.343433576189158316e+02 6.214532240708515662e-03 2.577955946025620084e-03 1.909132461398601460e-02 -9.997992666448706212e-01
1.645332803379527807e+09 1.787357849126192999e+00 -2.421514084516788401e+00 -1.343433576189158316e+02 6.249697980671772325e-03 2.543382213745583147e-03 1.983605380790448569e-02 -9.997788852613760380e-01
1.645332803412860870e+09 1.779672534229669534e+00 -2.438326223563229700e+00 -1.343433576189158316e+02 6.493579253891541662e-03 2.573707731917366289e-03 2.041843136915785784e-02 -9.997648133521558345e-01
1.645332803446193933e+09 1.778536888080608724e+00 -2.456448478783589628e+00 -1.343433576189158316e+02 6.639502896978899393e-03 2.522102056595591085e-03 2.158015038570109193e-02 -9.997329638843215349e-01
1.645332803479527950e+09 1.770011325393499924e+00 -2.473335382152444417e+00 -1.343433576189158316e+02 6.870012980293454044e-03 2.585165495738788073e-03 2.252649524885668234e-02 -9.997096507828064915e-01
1.645332803512861013e+09 1.768419894016553418e+00 -2.491473991816585798e+00 -1.343433576189158316e+02 6.956385509695811424e-03 2.599125611679921864e-03 2.392956937610923179e-02 -9.996723127593731828e-01
1.645332803546193838e+09 1.760268324462405332e+00 -2.508773145657123393e+00 -1.343433576189158316e+02 7.181328035190594206e-03 2.665863187304091161e-03 2.505849423812279292e-02 -9.996434591481462295e-01
1.645332803579527855e+09 1.759572834651095041e+00 -2.527751113545813944e+00 -1.343433576189158316e+02 7.327635371576303458e-03 2.625411784423774004e-03 2.666940043506822039e-02 -9.995990052416140470e-01
1.645332803612860918e+09 1.751803656288645206e+00 -2.545909662437138454e+00 -1.343433576189158316e+02 7.531695465707415917e-03 2.632727952102959477e-03 2.793857753193528665e-02 -9.995640079354564111e-01
1.645332803646193981e+09 1.750681053331946790e+00 -2.565210762882351059e+00 -1.343433576189158316e+02 7.620620066535681303e-03 2.598943406723223503e-03 2.952981154521279461e-02 -9.995181388491308772e-01
1.645332803679527998e+09 1.742256960793121756e+00 -2.583355685033278615e+00 -1.343433576189158316e+02 7.852426008227617396e-03 2.654945572421851807e-03 3.069137540047449375e-02 -9.994831557132560773e-01
1.645332803712860823e+09 1.741241576583427930e+00 -2.603441740991423003e+00 -1.343433576189158316e+02 7.994589836025847371e-03 2.615084364085656747e-03 3.220403976982285504e-02 -9.994363018156650069e-01
1.645332803746193886e+09 1.732856484808700470e+00 -2.622410944754770323e+00 -1.343433576189158316e+02 8.236482725674565408e-03 2.662710496267292008e-03 3.321571835317357890e-02 -9.994021612245778119e-01
1.645332803779527903e+09 1.732064730412337994e+00 -2.643284356995061479e+00 -1.343433576189158316e+02 8.407749013713420108e-03 2.655434770879185925e-03 3.455240016569098571e-02 -9.993574755414251776e-01
1.645332803812860966e+09 1.724135267547076467e+00 -2.663281266722637319e+00 -1.343433576189158316e+02 8.661809202147364301e-03 2.734693597224852318e-03 3.541720213039947773e-02 -9.993258799895904376e-01
1.645332803846194029e+09 1.723289080106550575e+00 -2.684895220952218331e+00 -1.343433576189158316e+02 8.796904571666357836e-03 2.725943097710821841e-03 3.656050368322822514e-02 -9.992853757354467348e-01
1.645332803879527807e+09 1.714587992778196401e+00 -2.705551620573199312e+00 -1.343433576189158316e+02 9.038215068559590781e-03 2.790692400418472684e-03 3.713417271119537344e-02 -9.992619647427114504e-01
1.645332803912860870e+09 1.714140761279637548e+00 -2.728600022610628173e+00 -1.343433576189158316e+02 9.229888059429473823e-03 2.819561194641154265e-03 3.812031072192419850e-02 -9.992251048212734688e-01
1.645332803946193933e+09 1.705803143542459210e+00 -2.750493408982843224e+00 -1.343433576189158316e+02 9.542435366987109258e-03 2.942501554436666427e-03 3.855249561214095511e-02 -9.992055771957264465e-01
1.645332803979527950e+09 1.705517458853198498e+00 -2.774517390720722343e+00 -1.343433576189158316e+02 9.765445995801461457e-03 2.996125962023100161e-03 3.941658430588717427e-02 -9.991721337464967156e-01
1.645332804012861013e+09 1.697253856562350283e+00 -2.797377482694964890e+00 -1.343433576189158316e+02 1.002925462976175450e-02 3.119177363989501621e-03 3.979181763582750886e-02 -9.991550924869483374e-01
1.645332804046193838e+09 1.696422134741198073e+00 -2.822659030229649257e+00 -1.343433576189158316e+02 1.014076097635212281e-02 3.198238023959182243e-03 4.050483054440337516e-02 -9.991259934162785017e-01
1.645332804079527855e+09 1.688165708683940336e+00 -2.847362689095321198e+00 -1.343433576189158316e+02 1.037646233065256558e-02 3.348295481932395297e-03 4.078184202638949346e-02 -9.991125441854105116e-01
1.645332804112860918e+09 1.687568969970092869e+00 -2.873711306886738814e+00 -1.343433576189158316e+02 1.055707985321013322e-02 3.415415118876472672e-03 4.145135082394035830e-02 -9.990831611685586644e-01
1.645332804146193981e+09 1.679242042888446029e+00 -2.898907581551096957e+00 -1.343433576189158316e+02 1.074278447084990422e-02 3.589800506746227207e-03 4.172753417258929370e-02 -9.990703120730459741e-01
1.645332804179527998e+09 1.678500079334426687e+00 -2.926337871812817681e+00 -1.343433576189158316e+02 1.081323842597257945e-02 3.657050550010637526e-03 4.244120186299651237e-02 -9.990386699206844634e-01
1.645332804212860823e+09 1.669975834059744146e+00 -2.953008060373315757e+00 -1.343433576189158316e+02 1.102544752086643751e-02 3.749645731102349035e-03 4.279499350567979310e-02 -9.990208323275765467e-01
1.645332804246193886e+09 1.669359110145763880e+00 -2.981508991944520570e+00 -1.343433576189158316e+02 1.118022013811795570e-02 3.746404873166150982e-03 4.368535802684697655e-02 -9.989779341421346492e-01
1.645332804279527903e+09 1.660338870899644714e+00 -3.008738159702586845e+00 -1.343433576189158316e+02 1.141236352900799715e-02 3.813001252612032745e-03 4.421626492665958752e-02 -9.989504966133385677e-01
1.645332804312860966e+09 1.658687278428897960e+00 -3.038011382034698560e+00 -1.343433576189158316e+02 1.154170808634399914e-02 3.807464390027731453e-03 4.522605680011802104e-02 -9.989000439654623920e-01
